name,paper_count,co_authors,sample_papers,github_url,linkedin_url,scholar_url,personal_site,match_confidence,notes,s2_author_id,affiliation,h_index,citation_count,homepage,linkedin_search_url,source
Anqi Li,1,:; Alice Luo; Arsalan Mousavian; Arslan Ali; Artur Zolkowski; Bartosz Stefaniak; Chen-Hsuan Lin; Daniel Dworakowski; David Page; Despoina Paschalidou; Dieter Fox; Ed Schmerling; Erik Barker; Ethan He; Fangyin Wei; Fitsum Reda; Francesco Ferroni; Gergely Klár; Grace Lam; Hanzi Mao; Hao Wang; Haoxiang Wang; Heng Wang; Huan Ling; Jacob Huffman; Jay Zhangjie Wu; Jiahui Huang; Jiaojiao Fan; Jiashu Xu; Jibin Varghese; Jing Zhang; Jingyi Jin; Jinwei Gu; Kaichun Mo; Laura Leal-Taixe; Lin Yen-Chen; Lindsey Pavao; Lyne Tchapmi; Maciej Bala; Michele Fenzi; Ming-Yu Liu; Morteza Ramezanali; NVIDIA; Niket Agarwal; Pooya Jannaty; Prithvijit Chattopadhyay; Przemek Tredak; Qianli Ma; Qingqing Zhao; Qinsheng Zhang; Sanja Fidler; Seung Wook Kim; Seungjun Nah; Shitao Tang; Shiyi Lan; Siddharth Gururani; Songwei Ge; Sriharsha Niverty; Stella Shi; Tiffany Cai; Ting-Chun Wang; Tsung-Yi Lin; Vasanth Rao Naik Sabavat; Wei Yang; Wei-Cheng Tseng; Xian Liu; Xiaohui Zeng; Xiaowei Ren; Xinyue Wei; Yifan Ding; Yin Cui; Yogesh Balaji; Yongxin Chen; Yu Zeng; Yunhao Ge; Yuxuan Zhang; Zeeshan Patel; Zhaoshuo Li,2501.03575v3: Cosmos World Foundation Model Platform for Physical AI,https://github.com/anqili426,,,,,,1931544429.0,,4.0,70.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Anqi%20Li%22,NVIDIA
Zhaoshuo Li,1,:; Alice Luo; Anqi Li; Arsalan Mousavian; Arslan Ali; Artur Zolkowski; Bartosz Stefaniak; Chen-Hsuan Lin; Daniel Dworakowski; David Page; Despoina Paschalidou; Dieter Fox; Ed Schmerling; Erik Barker; Ethan He; Fangyin Wei; Fitsum Reda; Francesco Ferroni; Gergely Klár; Grace Lam; Hanzi Mao; Hao Wang; Haoxiang Wang; Heng Wang; Huan Ling; Jacob Huffman; Jay Zhangjie Wu; Jiahui Huang; Jiaojiao Fan; Jiashu Xu; Jibin Varghese; Jing Zhang; Jingyi Jin; Jinwei Gu; Kaichun Mo; Laura Leal-Taixe; Lin Yen-Chen; Lindsey Pavao; Lyne Tchapmi; Maciej Bala; Michele Fenzi; Ming-Yu Liu; Morteza Ramezanali; NVIDIA; Niket Agarwal; Pooya Jannaty; Prithvijit Chattopadhyay; Przemek Tredak; Qianli Ma; Qingqing Zhao; Qinsheng Zhang; Sanja Fidler; Seung Wook Kim; Seungjun Nah; Shitao Tang; Shiyi Lan; Siddharth Gururani; Songwei Ge; Sriharsha Niverty; Stella Shi; Tiffany Cai; Ting-Chun Wang; Tsung-Yi Lin; Vasanth Rao Naik Sabavat; Wei Yang; Wei-Cheng Tseng; Xian Liu; Xiaohui Zeng; Xiaowei Ren; Xinyue Wei; Yifan Ding; Yin Cui; Yogesh Balaji; Yongxin Chen; Yu Zeng; Yunhao Ge; Yuxuan Zhang; Zeeshan Patel,2501.03575v3: Cosmos World Foundation Model Platform for Physical AI,https://github.com/mli0603,,,,,,2319173855.0,,2.0,11.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Zhaoshuo%20Li%22,NVIDIA
Chen-Hsuan Lin,1,:; Alice Luo; Anqi Li; Arsalan Mousavian; Arslan Ali; Artur Zolkowski; Bartosz Stefaniak; Daniel Dworakowski; David Page; Despoina Paschalidou; Dieter Fox; Ed Schmerling; Erik Barker; Ethan He; Fangyin Wei; Fitsum Reda; Francesco Ferroni; Gergely Klár; Grace Lam; Hanzi Mao; Hao Wang; Haoxiang Wang; Heng Wang; Huan Ling; Jacob Huffman; Jay Zhangjie Wu; Jiahui Huang; Jiaojiao Fan; Jiashu Xu; Jibin Varghese; Jing Zhang; Jingyi Jin; Jinwei Gu; Kaichun Mo; Laura Leal-Taixe; Lin Yen-Chen; Lindsey Pavao; Lyne Tchapmi; Maciej Bala; Michele Fenzi; Ming-Yu Liu; Morteza Ramezanali; NVIDIA; Niket Agarwal; Pooya Jannaty; Prithvijit Chattopadhyay; Przemek Tredak; Qianli Ma; Qingqing Zhao; Qinsheng Zhang; Sanja Fidler; Seung Wook Kim; Seungjun Nah; Shitao Tang; Shiyi Lan; Siddharth Gururani; Songwei Ge; Sriharsha Niverty; Stella Shi; Tiffany Cai; Ting-Chun Wang; Tsung-Yi Lin; Vasanth Rao Naik Sabavat; Wei Yang; Wei-Cheng Tseng; Xian Liu; Xiaohui Zeng; Xiaowei Ren; Xinyue Wei; Yifan Ding; Yin Cui; Yogesh Balaji; Yongxin Chen; Yu Zeng; Yunhao Ge; Yuxuan Zhang; Zeeshan Patel; Zhaoshuo Li,2501.03575v3: Cosmos World Foundation Model Platform for Physical AI,,,,,,,98692898.0,,1.0,8.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Chen-Hsuan%20Lin%22,NVIDIA
Huan Ling,1,:; Alice Luo; Anqi Li; Arsalan Mousavian; Arslan Ali; Artur Zolkowski; Bartosz Stefaniak; Chen-Hsuan Lin; Daniel Dworakowski; David Page; Despoina Paschalidou; Dieter Fox; Ed Schmerling; Erik Barker; Ethan He; Fangyin Wei; Fitsum Reda; Francesco Ferroni; Gergely Klár; Grace Lam; Hanzi Mao; Hao Wang; Haoxiang Wang; Heng Wang; Jacob Huffman; Jay Zhangjie Wu; Jiahui Huang; Jiaojiao Fan; Jiashu Xu; Jibin Varghese; Jing Zhang; Jingyi Jin; Jinwei Gu; Kaichun Mo; Laura Leal-Taixe; Lin Yen-Chen; Lindsey Pavao; Lyne Tchapmi; Maciej Bala; Michele Fenzi; Ming-Yu Liu; Morteza Ramezanali; NVIDIA; Niket Agarwal; Pooya Jannaty; Prithvijit Chattopadhyay; Przemek Tredak; Qianli Ma; Qingqing Zhao; Qinsheng Zhang; Sanja Fidler; Seung Wook Kim; Seungjun Nah; Shitao Tang; Shiyi Lan; Siddharth Gururani; Songwei Ge; Sriharsha Niverty; Stella Shi; Tiffany Cai; Ting-Chun Wang; Tsung-Yi Lin; Vasanth Rao Naik Sabavat; Wei Yang; Wei-Cheng Tseng; Xian Liu; Xiaohui Zeng; Xiaowei Ren; Xinyue Wei; Yifan Ding; Yin Cui; Yogesh Balaji; Yongxin Chen; Yu Zeng; Yunhao Ge; Yuxuan Zhang; Zeeshan Patel; Zhaoshuo Li,2501.03575v3: Cosmos World Foundation Model Platform for Physical AI,https://github.com/AL-Huan-Ling,,,,,,2065316705.0,,2.0,24.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Huan%20Ling%22,NVIDIA
Xian Liu,1,:; Alice Luo; Anqi Li; Arsalan Mousavian; Arslan Ali; Artur Zolkowski; Bartosz Stefaniak; Chen-Hsuan Lin; Daniel Dworakowski; David Page; Despoina Paschalidou; Dieter Fox; Ed Schmerling; Erik Barker; Ethan He; Fangyin Wei; Fitsum Reda; Francesco Ferroni; Gergely Klár; Grace Lam; Hanzi Mao; Hao Wang; Haoxiang Wang; Heng Wang; Huan Ling; Jacob Huffman; Jay Zhangjie Wu; Jiahui Huang; Jiaojiao Fan; Jiashu Xu; Jibin Varghese; Jing Zhang; Jingyi Jin; Jinwei Gu; Kaichun Mo; Laura Leal-Taixe; Lin Yen-Chen; Lindsey Pavao; Lyne Tchapmi; Maciej Bala; Michele Fenzi; Ming-Yu Liu; Morteza Ramezanali; NVIDIA; Niket Agarwal; Pooya Jannaty; Prithvijit Chattopadhyay; Przemek Tredak; Qianli Ma; Qingqing Zhao; Qinsheng Zhang; Sanja Fidler; Seung Wook Kim; Seungjun Nah; Shitao Tang; Shiyi Lan; Siddharth Gururani; Songwei Ge; Sriharsha Niverty; Stella Shi; Tiffany Cai; Ting-Chun Wang; Tsung-Yi Lin; Vasanth Rao Naik Sabavat; Wei Yang; Wei-Cheng Tseng; Xiaohui Zeng; Xiaowei Ren; Xinyue Wei; Yifan Ding; Yin Cui; Yogesh Balaji; Yongxin Chen; Yu Zeng; Yunhao Ge; Yuxuan Zhang; Zeeshan Patel; Zhaoshuo Li,2501.03575v3: Cosmos World Foundation Model Platform for Physical AI,https://github.com/xianliu,,,,,,2379380872.0,,4.0,167.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Xian%20Liu%22,NVIDIA
Alice Luo,1,:; Anqi Li; Arsalan Mousavian; Arslan Ali; Artur Zolkowski; Bartosz Stefaniak; Chen-Hsuan Lin; Daniel Dworakowski; David Page; Despoina Paschalidou; Dieter Fox; Ed Schmerling; Erik Barker; Ethan He; Fangyin Wei; Fitsum Reda; Francesco Ferroni; Gergely Klár; Grace Lam; Hanzi Mao; Hao Wang; Haoxiang Wang; Heng Wang; Huan Ling; Jacob Huffman; Jay Zhangjie Wu; Jiahui Huang; Jiaojiao Fan; Jiashu Xu; Jibin Varghese; Jing Zhang; Jingyi Jin; Jinwei Gu; Kaichun Mo; Laura Leal-Taixe; Lin Yen-Chen; Lindsey Pavao; Lyne Tchapmi; Maciej Bala; Michele Fenzi; Ming-Yu Liu; Morteza Ramezanali; NVIDIA; Niket Agarwal; Pooya Jannaty; Prithvijit Chattopadhyay; Przemek Tredak; Qianli Ma; Qingqing Zhao; Qinsheng Zhang; Sanja Fidler; Seung Wook Kim; Seungjun Nah; Shitao Tang; Shiyi Lan; Siddharth Gururani; Songwei Ge; Sriharsha Niverty; Stella Shi; Tiffany Cai; Ting-Chun Wang; Tsung-Yi Lin; Vasanth Rao Naik Sabavat; Wei Yang; Wei-Cheng Tseng; Xian Liu; Xiaohui Zeng; Xiaowei Ren; Xinyue Wei; Yifan Ding; Yin Cui; Yogesh Balaji; Yongxin Chen; Yu Zeng; Yunhao Ge; Yuxuan Zhang; Zeeshan Patel; Zhaoshuo Li,2501.03575v3: Cosmos World Foundation Model Platform for Physical AI,https://github.com/AliceLuo1016,,,,,,17229020.0,,6.0,426.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Alice%20Luo%22,NVIDIA
Qianli Ma,1,:; Alice Luo; Anqi Li; Arsalan Mousavian; Arslan Ali; Artur Zolkowski; Bartosz Stefaniak; Chen-Hsuan Lin; Daniel Dworakowski; David Page; Despoina Paschalidou; Dieter Fox; Ed Schmerling; Erik Barker; Ethan He; Fangyin Wei; Fitsum Reda; Francesco Ferroni; Gergely Klár; Grace Lam; Hanzi Mao; Hao Wang; Haoxiang Wang; Heng Wang; Huan Ling; Jacob Huffman; Jay Zhangjie Wu; Jiahui Huang; Jiaojiao Fan; Jiashu Xu; Jibin Varghese; Jing Zhang; Jingyi Jin; Jinwei Gu; Kaichun Mo; Laura Leal-Taixe; Lin Yen-Chen; Lindsey Pavao; Lyne Tchapmi; Maciej Bala; Michele Fenzi; Ming-Yu Liu; Morteza Ramezanali; NVIDIA; Niket Agarwal; Pooya Jannaty; Prithvijit Chattopadhyay; Przemek Tredak; Qingqing Zhao; Qinsheng Zhang; Sanja Fidler; Seung Wook Kim; Seungjun Nah; Shitao Tang; Shiyi Lan; Siddharth Gururani; Songwei Ge; Sriharsha Niverty; Stella Shi; Tiffany Cai; Ting-Chun Wang; Tsung-Yi Lin; Vasanth Rao Naik Sabavat; Wei Yang; Wei-Cheng Tseng; Xian Liu; Xiaohui Zeng; Xiaowei Ren; Xinyue Wei; Yifan Ding; Yin Cui; Yogesh Balaji; Yongxin Chen; Yu Zeng; Yunhao Ge; Yuxuan Zhang; Zeeshan Patel; Zhaoshuo Li,2501.03575v3: Cosmos World Foundation Model Platform for Physical AI,https://github.com/Qianli-Ma,,,,,,2195587867.0,,1.0,11.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Qianli%20Ma%22,NVIDIA
Hanzi Mao,1,:; Alice Luo; Anqi Li; Arsalan Mousavian; Arslan Ali; Artur Zolkowski; Bartosz Stefaniak; Chen-Hsuan Lin; Daniel Dworakowski; David Page; Despoina Paschalidou; Dieter Fox; Ed Schmerling; Erik Barker; Ethan He; Fangyin Wei; Fitsum Reda; Francesco Ferroni; Gergely Klár; Grace Lam; Hao Wang; Haoxiang Wang; Heng Wang; Huan Ling; Jacob Huffman; Jay Zhangjie Wu; Jiahui Huang; Jiaojiao Fan; Jiashu Xu; Jibin Varghese; Jing Zhang; Jingyi Jin; Jinwei Gu; Kaichun Mo; Laura Leal-Taixe; Lin Yen-Chen; Lindsey Pavao; Lyne Tchapmi; Maciej Bala; Michele Fenzi; Ming-Yu Liu; Morteza Ramezanali; NVIDIA; Niket Agarwal; Pooya Jannaty; Prithvijit Chattopadhyay; Przemek Tredak; Qianli Ma; Qingqing Zhao; Qinsheng Zhang; Sanja Fidler; Seung Wook Kim; Seungjun Nah; Shitao Tang; Shiyi Lan; Siddharth Gururani; Songwei Ge; Sriharsha Niverty; Stella Shi; Tiffany Cai; Ting-Chun Wang; Tsung-Yi Lin; Vasanth Rao Naik Sabavat; Wei Yang; Wei-Cheng Tseng; Xian Liu; Xiaohui Zeng; Xiaowei Ren; Xinyue Wei; Yifan Ding; Yin Cui; Yogesh Balaji; Yongxin Chen; Yu Zeng; Yunhao Ge; Yuxuan Zhang; Zeeshan Patel; Zhaoshuo Li,2501.03575v3: Cosmos World Foundation Model Platform for Physical AI,https://github.com/HannaMao,,,,,,2313167739.0,,8.0,1144.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Hanzi%20Mao%22,NVIDIA
Kaichun Mo,1,:; Alice Luo; Anqi Li; Arsalan Mousavian; Arslan Ali; Artur Zolkowski; Bartosz Stefaniak; Chen-Hsuan Lin; Daniel Dworakowski; David Page; Despoina Paschalidou; Dieter Fox; Ed Schmerling; Erik Barker; Ethan He; Fangyin Wei; Fitsum Reda; Francesco Ferroni; Gergely Klár; Grace Lam; Hanzi Mao; Hao Wang; Haoxiang Wang; Heng Wang; Huan Ling; Jacob Huffman; Jay Zhangjie Wu; Jiahui Huang; Jiaojiao Fan; Jiashu Xu; Jibin Varghese; Jing Zhang; Jingyi Jin; Jinwei Gu; Laura Leal-Taixe; Lin Yen-Chen; Lindsey Pavao; Lyne Tchapmi; Maciej Bala; Michele Fenzi; Ming-Yu Liu; Morteza Ramezanali; NVIDIA; Niket Agarwal; Pooya Jannaty; Prithvijit Chattopadhyay; Przemek Tredak; Qianli Ma; Qingqing Zhao; Qinsheng Zhang; Sanja Fidler; Seung Wook Kim; Seungjun Nah; Shitao Tang; Shiyi Lan; Siddharth Gururani; Songwei Ge; Sriharsha Niverty; Stella Shi; Tiffany Cai; Ting-Chun Wang; Tsung-Yi Lin; Vasanth Rao Naik Sabavat; Wei Yang; Wei-Cheng Tseng; Xian Liu; Xiaohui Zeng; Xiaowei Ren; Xinyue Wei; Yifan Ding; Yin Cui; Yogesh Balaji; Yongxin Chen; Yu Zeng; Yunhao Ge; Yuxuan Zhang; Zeeshan Patel; Zhaoshuo Li,2501.03575v3: Cosmos World Foundation Model Platform for Physical AI,https://github.com/daerduoCarey,,,,,,2278794161.0,,2.0,13.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Kaichun%20Mo%22,NVIDIA
Arsalan Mousavian,1,:; Alice Luo; Anqi Li; Arslan Ali; Artur Zolkowski; Bartosz Stefaniak; Chen-Hsuan Lin; Daniel Dworakowski; David Page; Despoina Paschalidou; Dieter Fox; Ed Schmerling; Erik Barker; Ethan He; Fangyin Wei; Fitsum Reda; Francesco Ferroni; Gergely Klár; Grace Lam; Hanzi Mao; Hao Wang; Haoxiang Wang; Heng Wang; Huan Ling; Jacob Huffman; Jay Zhangjie Wu; Jiahui Huang; Jiaojiao Fan; Jiashu Xu; Jibin Varghese; Jing Zhang; Jingyi Jin; Jinwei Gu; Kaichun Mo; Laura Leal-Taixe; Lin Yen-Chen; Lindsey Pavao; Lyne Tchapmi; Maciej Bala; Michele Fenzi; Ming-Yu Liu; Morteza Ramezanali; NVIDIA; Niket Agarwal; Pooya Jannaty; Prithvijit Chattopadhyay; Przemek Tredak; Qianli Ma; Qingqing Zhao; Qinsheng Zhang; Sanja Fidler; Seung Wook Kim; Seungjun Nah; Shitao Tang; Shiyi Lan; Siddharth Gururani; Songwei Ge; Sriharsha Niverty; Stella Shi; Tiffany Cai; Ting-Chun Wang; Tsung-Yi Lin; Vasanth Rao Naik Sabavat; Wei Yang; Wei-Cheng Tseng; Xian Liu; Xiaohui Zeng; Xiaowei Ren; Xinyue Wei; Yifan Ding; Yin Cui; Yogesh Balaji; Yongxin Chen; Yu Zeng; Yunhao Ge; Yuxuan Zhang; Zeeshan Patel; Zhaoshuo Li,2501.03575v3: Cosmos World Foundation Model Platform for Physical AI,https://github.com/arsalan-mousavian,,,,,,3040583.0,,36.0,8342.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Arsalan%20Mousavian%22,NVIDIA
Seungjun Nah,1,:; Alice Luo; Anqi Li; Arsalan Mousavian; Arslan Ali; Artur Zolkowski; Bartosz Stefaniak; Chen-Hsuan Lin; Daniel Dworakowski; David Page; Despoina Paschalidou; Dieter Fox; Ed Schmerling; Erik Barker; Ethan He; Fangyin Wei; Fitsum Reda; Francesco Ferroni; Gergely Klár; Grace Lam; Hanzi Mao; Hao Wang; Haoxiang Wang; Heng Wang; Huan Ling; Jacob Huffman; Jay Zhangjie Wu; Jiahui Huang; Jiaojiao Fan; Jiashu Xu; Jibin Varghese; Jing Zhang; Jingyi Jin; Jinwei Gu; Kaichun Mo; Laura Leal-Taixe; Lin Yen-Chen; Lindsey Pavao; Lyne Tchapmi; Maciej Bala; Michele Fenzi; Ming-Yu Liu; Morteza Ramezanali; NVIDIA; Niket Agarwal; Pooya Jannaty; Prithvijit Chattopadhyay; Przemek Tredak; Qianli Ma; Qingqing Zhao; Qinsheng Zhang; Sanja Fidler; Seung Wook Kim; Shitao Tang; Shiyi Lan; Siddharth Gururani; Songwei Ge; Sriharsha Niverty; Stella Shi; Tiffany Cai; Ting-Chun Wang; Tsung-Yi Lin; Vasanth Rao Naik Sabavat; Wei Yang; Wei-Cheng Tseng; Xian Liu; Xiaohui Zeng; Xiaowei Ren; Xinyue Wei; Yifan Ding; Yin Cui; Yogesh Balaji; Yongxin Chen; Yu Zeng; Yunhao Ge; Yuxuan Zhang; Zeeshan Patel; Zhaoshuo Li,2501.03575v3: Cosmos World Foundation Model Platform for Physical AI,https://github.com/SeungjunNah,,,,,,40648435.0,,21.0,15121.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Seungjun%20Nah%22,NVIDIA
Sriharsha Niverty,1,:; Alice Luo; Anqi Li; Arsalan Mousavian; Arslan Ali; Artur Zolkowski; Bartosz Stefaniak; Chen-Hsuan Lin; Daniel Dworakowski; David Page; Despoina Paschalidou; Dieter Fox; Ed Schmerling; Erik Barker; Ethan He; Fangyin Wei; Fitsum Reda; Francesco Ferroni; Gergely Klár; Grace Lam; Hanzi Mao; Hao Wang; Haoxiang Wang; Heng Wang; Huan Ling; Jacob Huffman; Jay Zhangjie Wu; Jiahui Huang; Jiaojiao Fan; Jiashu Xu; Jibin Varghese; Jing Zhang; Jingyi Jin; Jinwei Gu; Kaichun Mo; Laura Leal-Taixe; Lin Yen-Chen; Lindsey Pavao; Lyne Tchapmi; Maciej Bala; Michele Fenzi; Ming-Yu Liu; Morteza Ramezanali; NVIDIA; Niket Agarwal; Pooya Jannaty; Prithvijit Chattopadhyay; Przemek Tredak; Qianli Ma; Qingqing Zhao; Qinsheng Zhang; Sanja Fidler; Seung Wook Kim; Seungjun Nah; Shitao Tang; Shiyi Lan; Siddharth Gururani; Songwei Ge; Stella Shi; Tiffany Cai; Ting-Chun Wang; Tsung-Yi Lin; Vasanth Rao Naik Sabavat; Wei Yang; Wei-Cheng Tseng; Xian Liu; Xiaohui Zeng; Xiaowei Ren; Xinyue Wei; Yifan Ding; Yin Cui; Yogesh Balaji; Yongxin Chen; Yu Zeng; Yunhao Ge; Yuxuan Zhang; Zeeshan Patel; Zhaoshuo Li,2501.03575v3: Cosmos World Foundation Model Platform for Physical AI,,,,,,,2338889490.0,,3.0,744.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Sriharsha%20Niverty%22,NVIDIA
David Page,1,:; Alice Luo; Anqi Li; Arsalan Mousavian; Arslan Ali; Artur Zolkowski; Bartosz Stefaniak; Chen-Hsuan Lin; Daniel Dworakowski; Despoina Paschalidou; Dieter Fox; Ed Schmerling; Erik Barker; Ethan He; Fangyin Wei; Fitsum Reda; Francesco Ferroni; Gergely Klár; Grace Lam; Hanzi Mao; Hao Wang; Haoxiang Wang; Heng Wang; Huan Ling; Jacob Huffman; Jay Zhangjie Wu; Jiahui Huang; Jiaojiao Fan; Jiashu Xu; Jibin Varghese; Jing Zhang; Jingyi Jin; Jinwei Gu; Kaichun Mo; Laura Leal-Taixe; Lin Yen-Chen; Lindsey Pavao; Lyne Tchapmi; Maciej Bala; Michele Fenzi; Ming-Yu Liu; Morteza Ramezanali; NVIDIA; Niket Agarwal; Pooya Jannaty; Prithvijit Chattopadhyay; Przemek Tredak; Qianli Ma; Qingqing Zhao; Qinsheng Zhang; Sanja Fidler; Seung Wook Kim; Seungjun Nah; Shitao Tang; Shiyi Lan; Siddharth Gururani; Songwei Ge; Sriharsha Niverty; Stella Shi; Tiffany Cai; Ting-Chun Wang; Tsung-Yi Lin; Vasanth Rao Naik Sabavat; Wei Yang; Wei-Cheng Tseng; Xian Liu; Xiaohui Zeng; Xiaowei Ren; Xinyue Wei; Yifan Ding; Yin Cui; Yogesh Balaji; Yongxin Chen; Yu Zeng; Yunhao Ge; Yuxuan Zhang; Zeeshan Patel; Zhaoshuo Li,2501.03575v3: Cosmos World Foundation Model Platform for Physical AI,https://github.com/DavidPageATL,,,,,,152354083.0,,11.0,739.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22David%20Page%22,NVIDIA
Despoina Paschalidou,1,:; Alice Luo; Anqi Li; Arsalan Mousavian; Arslan Ali; Artur Zolkowski; Bartosz Stefaniak; Chen-Hsuan Lin; Daniel Dworakowski; David Page; Dieter Fox; Ed Schmerling; Erik Barker; Ethan He; Fangyin Wei; Fitsum Reda; Francesco Ferroni; Gergely Klár; Grace Lam; Hanzi Mao; Hao Wang; Haoxiang Wang; Heng Wang; Huan Ling; Jacob Huffman; Jay Zhangjie Wu; Jiahui Huang; Jiaojiao Fan; Jiashu Xu; Jibin Varghese; Jing Zhang; Jingyi Jin; Jinwei Gu; Kaichun Mo; Laura Leal-Taixe; Lin Yen-Chen; Lindsey Pavao; Lyne Tchapmi; Maciej Bala; Michele Fenzi; Ming-Yu Liu; Morteza Ramezanali; NVIDIA; Niket Agarwal; Pooya Jannaty; Prithvijit Chattopadhyay; Przemek Tredak; Qianli Ma; Qingqing Zhao; Qinsheng Zhang; Sanja Fidler; Seung Wook Kim; Seungjun Nah; Shitao Tang; Shiyi Lan; Siddharth Gururani; Songwei Ge; Sriharsha Niverty; Stella Shi; Tiffany Cai; Ting-Chun Wang; Tsung-Yi Lin; Vasanth Rao Naik Sabavat; Wei Yang; Wei-Cheng Tseng; Xian Liu; Xiaohui Zeng; Xiaowei Ren; Xinyue Wei; Yifan Ding; Yin Cui; Yogesh Balaji; Yongxin Chen; Yu Zeng; Yunhao Ge; Yuxuan Zhang; Zeeshan Patel; Zhaoshuo Li,2501.03575v3: Cosmos World Foundation Model Platform for Physical AI,https://github.com/paschalidoud,,,,,,2328977814.0,,2.0,679.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Despoina%20Paschalidou%22,NVIDIA
Zeeshan Patel,1,:; Alice Luo; Anqi Li; Arsalan Mousavian; Arslan Ali; Artur Zolkowski; Bartosz Stefaniak; Chen-Hsuan Lin; Daniel Dworakowski; David Page; Despoina Paschalidou; Dieter Fox; Ed Schmerling; Erik Barker; Ethan He; Fangyin Wei; Fitsum Reda; Francesco Ferroni; Gergely Klár; Grace Lam; Hanzi Mao; Hao Wang; Haoxiang Wang; Heng Wang; Huan Ling; Jacob Huffman; Jay Zhangjie Wu; Jiahui Huang; Jiaojiao Fan; Jiashu Xu; Jibin Varghese; Jing Zhang; Jingyi Jin; Jinwei Gu; Kaichun Mo; Laura Leal-Taixe; Lin Yen-Chen; Lindsey Pavao; Lyne Tchapmi; Maciej Bala; Michele Fenzi; Ming-Yu Liu; Morteza Ramezanali; NVIDIA; Niket Agarwal; Pooya Jannaty; Prithvijit Chattopadhyay; Przemek Tredak; Qianli Ma; Qingqing Zhao; Qinsheng Zhang; Sanja Fidler; Seung Wook Kim; Seungjun Nah; Shitao Tang; Shiyi Lan; Siddharth Gururani; Songwei Ge; Sriharsha Niverty; Stella Shi; Tiffany Cai; Ting-Chun Wang; Tsung-Yi Lin; Vasanth Rao Naik Sabavat; Wei Yang; Wei-Cheng Tseng; Xian Liu; Xiaohui Zeng; Xiaowei Ren; Xinyue Wei; Yifan Ding; Yin Cui; Yogesh Balaji; Yongxin Chen; Yu Zeng; Yunhao Ge; Yuxuan Zhang; Zhaoshuo Li,2501.03575v3: Cosmos World Foundation Model Platform for Physical AI,https://github.com/zeeshan-xai,,,,,,1704218096.0,,8.0,217.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Zeeshan%20Patel%22,NVIDIA
Morteza Ramezanali,1,:; Alice Luo; Anqi Li; Arsalan Mousavian; Arslan Ali; Artur Zolkowski; Bartosz Stefaniak; Chen-Hsuan Lin; Daniel Dworakowski; David Page; Despoina Paschalidou; Dieter Fox; Ed Schmerling; Erik Barker; Ethan He; Fangyin Wei; Fitsum Reda; Francesco Ferroni; Gergely Klár; Grace Lam; Hanzi Mao; Hao Wang; Haoxiang Wang; Heng Wang; Huan Ling; Jacob Huffman; Jay Zhangjie Wu; Jiahui Huang; Jiaojiao Fan; Jiashu Xu; Jibin Varghese; Jing Zhang; Jingyi Jin; Jinwei Gu; Kaichun Mo; Laura Leal-Taixe; Lin Yen-Chen; Lindsey Pavao; Lyne Tchapmi; Maciej Bala; Michele Fenzi; Ming-Yu Liu; NVIDIA; Niket Agarwal; Pooya Jannaty; Prithvijit Chattopadhyay; Przemek Tredak; Qianli Ma; Qingqing Zhao; Qinsheng Zhang; Sanja Fidler; Seung Wook Kim; Seungjun Nah; Shitao Tang; Shiyi Lan; Siddharth Gururani; Songwei Ge; Sriharsha Niverty; Stella Shi; Tiffany Cai; Ting-Chun Wang; Tsung-Yi Lin; Vasanth Rao Naik Sabavat; Wei Yang; Wei-Cheng Tseng; Xian Liu; Xiaohui Zeng; Xiaowei Ren; Xinyue Wei; Yifan Ding; Yin Cui; Yogesh Balaji; Yongxin Chen; Yu Zeng; Yunhao Ge; Yuxuan Zhang; Zeeshan Patel; Zhaoshuo Li,2501.03575v3: Cosmos World Foundation Model Platform for Physical AI,,,,,,,2338890557.0,,2.0,773.0,,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Morteza%20Ramezanali%22,NVIDIA
